locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCHFIHDH_04140	CDS	597	clpP1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 1
PCHFIHDH_04141	CDS	636	clpP2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
PCHFIHDH_04142	CDS	1665	jefA			Drug efflux pump JefA
PCHFIHDH_04143	CDS	885				hypothetical protein
PCHFIHDH_04144	CDS	651				hypothetical protein
PCHFIHDH_04145	CDS	390	lprJ_3			Putative lipoprotein LprJ
PCHFIHDH_04146	CDS	1263				hypothetical protein
PCHFIHDH_04147	CDS	1503				hypothetical protein
PCHFIHDH_04148	CDS	318	hflX			GTPase HflX
PCHFIHDH_04149	CDS	1161	mmgC_6	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PCHFIHDH_04150	CDS	1182			COG0861	putative membrane protein
PCHFIHDH_04151	CDS	2301				hypothetical protein
PCHFIHDH_04152	CDS	735	lexA	3.4.21.88	COG1974	LexA repressor
PCHFIHDH_04153	CDS	849	glcA_2	3.2.1.39		Glucan endo-1,3-beta-glucosidase A1
PCHFIHDH_04154	CDS	660				hypothetical protein
PCHFIHDH_04155	CDS	1497	yegS_2	2.7.1.-		lipid kinase YegS
PCHFIHDH_04156	CDS	1443	xylB_3	2.7.1.17	COG1070	Xylulose kinase
PCHFIHDH_04157	CDS	1476	uxaB	1.1.1.58		Altronate oxidoreductase
PCHFIHDH_04158	CDS	2004	lpqW		COG0747	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW
PCHFIHDH_04159	CDS	1887	typA		COG1217	GTP-binding protein TypA/BipA
PCHFIHDH_04160	CDS	579				hypothetical protein
PCHFIHDH_04161	CDS	312		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
PCHFIHDH_04162	CDS	231	pimE	2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol pentamannoside mannosyltransferase
PCHFIHDH_04163	CDS	981	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
PCHFIHDH_04164	CDS	1521	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
PCHFIHDH_04165	CDS	972				hypothetical protein
PCHFIHDH_04166	CDS	867				hypothetical protein
PCHFIHDH_04167	CDS	1293				hypothetical protein
PCHFIHDH_04168	CDS	1023				hypothetical protein
PCHFIHDH_04169	CDS	1101	galK_2	2.7.1.6	COG0153	Galactokinase
PCHFIHDH_04170	CDS	1119	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
PCHFIHDH_04171	CDS	1170			COG0654	putative protein
PCHFIHDH_04172	CDS	1329		1.14.-.-	COG2124	Putative cytochrome P450 135B1
PCHFIHDH_04173	tRNA	75				tRNA-Pro(ggg)
PCHFIHDH_04174	CDS	1410	der		COG1160	GTPase Der
PCHFIHDH_04175	CDS	714	cmk	2.7.4.25	COG0283	Cytidylate kinase
PCHFIHDH_04176	CDS	762		5.4.99.-	COG1187	putative RNA pseudouridine synthase
PCHFIHDH_04177	CDS	711	scpB			Segregation and condensation protein B
PCHFIHDH_04178	CDS	828	scpA_2		COG1354	Segregation and condensation protein A
PCHFIHDH_04179	CDS	753			COG1192	putative protein
PCHFIHDH_04180	CDS	2058	rne	3.1.26.12		Ribonuclease E
PCHFIHDH_04181	CDS	312	rplU		COG0261	50S ribosomal protein L21
PCHFIHDH_04182	CDS	267	rpmA		COG0211	50S ribosomal protein L27
PCHFIHDH_04183	CDS	1440	obg	3.6.5.-	COG0536	GTPase Obg
PCHFIHDH_04184	CDS	234				hypothetical protein
PCHFIHDH_04185	CDS	252				hypothetical protein
PCHFIHDH_04186	CDS	1098				hypothetical protein
PCHFIHDH_04187	CDS	1830	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
PCHFIHDH_04188	CDS	1506				hypothetical protein
PCHFIHDH_04189	CDS	348				hypothetical protein
PCHFIHDH_04190	CDS	477	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
PCHFIHDH_04191	CDS	342	csd	2.8.1.7	COG0520	putative cysteine desulfurase
PCHFIHDH_04192	CDS	975		2.8.2.-		Glycolipid sulfotransferase
PCHFIHDH_04193	CDS	924	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
PCHFIHDH_04194	CDS	771	rip2		COG1994	Putative zinc metalloprotease Rip2
PCHFIHDH_04195	CDS	678				hypothetical protein
PCHFIHDH_04196	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
PCHFIHDH_04197	CDS	660				hypothetical protein
PCHFIHDH_04198	CDS	330				hypothetical protein
PCHFIHDH_04199	CDS	651				hypothetical protein
PCHFIHDH_04200	CDS	582	fdhA	1.17.1.9		Formate dehydrogenase subunit alpha
PCHFIHDH_04201	CDS	2517	fdoG	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
PCHFIHDH_04202	CDS	891	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
PCHFIHDH_04203	CDS	114				hypothetical protein
PCHFIHDH_04204	CDS	306	msl3_2	2.3.1.252	COG3321	Mycolipanoate synthase
PCHFIHDH_04205	CDS	1431	papA1_2	2.3.1.283	COG1020	SL659 acyltransferase papA1
PCHFIHDH_04206	CDS	609				hypothetical protein
PCHFIHDH_04207	CDS	210				hypothetical protein
PCHFIHDH_04208	CDS	441				hypothetical protein
PCHFIHDH_04209	CDS	597				hypothetical protein
PCHFIHDH_04210	CDS	135				hypothetical protein
PCHFIHDH_04211	CDS	516				hypothetical protein
PCHFIHDH_04212	CDS	1017	desA1_2	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA1
PCHFIHDH_04213	CDS	642				hypothetical protein
PCHFIHDH_04214	CDS	1059				hypothetical protein
PCHFIHDH_04215	CDS	204				hypothetical protein
PCHFIHDH_04216	CDS	321	kmtR		COG0640	HTH-type transcriptional regulator KmtR
PCHFIHDH_04217	CDS	501	guaD	3.5.4.3	COG0590	Guanine deaminase
PCHFIHDH_04218	CDS	1269				hypothetical protein
PCHFIHDH_04219	CDS	1656	tfdB	1.14.13.20		2,4-dichlorophenol 6-monooxygenase
PCHFIHDH_04220	CDS	792	bacG_2	1.3.1.-	COG1028	NADPH-dependent reductase BacG
PCHFIHDH_04221	CDS	162				hypothetical protein
PCHFIHDH_04222	CDS	774				hypothetical protein
PCHFIHDH_04223	CDS	1980	bioF_3	2.3.1.47		8-amino-7-oxononanoate synthase
PCHFIHDH_04224	CDS	1302				hypothetical protein
PCHFIHDH_04225	CDS	600		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
PCHFIHDH_04226	CDS	1173		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
PCHFIHDH_04227	CDS	1365		2.3.1.20		Putative diacyglycerol O-acyltransferase
PCHFIHDH_04228	CDS	1287		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
PCHFIHDH_04229	CDS	1206				hypothetical protein
PCHFIHDH_04230	CDS	1242				hypothetical protein
PCHFIHDH_04231	CDS	384				hypothetical protein
PCHFIHDH_04232	CDS	582				hypothetical protein
PCHFIHDH_04233	CDS	468				hypothetical protein
PCHFIHDH_04234	CDS	1065			COG1752	putative NTE family protein
PCHFIHDH_04235	CDS	870				hypothetical protein
PCHFIHDH_04236	CDS	873	egtC_2	3.5.1.118		Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
PCHFIHDH_04237	CDS	474				hypothetical protein
PCHFIHDH_04238	CDS	621				hypothetical protein
PCHFIHDH_04239	CDS	162				hypothetical protein
PCHFIHDH_04240	CDS	438				hypothetical protein
PCHFIHDH_04241	CDS	1602				hypothetical protein
PCHFIHDH_04242	CDS	777				hypothetical protein
PCHFIHDH_04243	CDS	624				hypothetical protein
PCHFIHDH_04244	CDS	804				hypothetical protein
PCHFIHDH_04245	CDS	216				hypothetical protein
PCHFIHDH_04246	CDS	936				hypothetical protein
PCHFIHDH_04247	CDS	957		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
PCHFIHDH_04248	CDS	348				hypothetical protein
PCHFIHDH_04249	CDS	1029				hypothetical protein
PCHFIHDH_04250	tRNA	74				tRNA-Arg(acg)
PCHFIHDH_04251	tRNA	90				tRNA-Ser(gct)
PCHFIHDH_04252	CDS	1086	pat	2.6.1.-	COG0079	Putative phenylalanine aminotransferase
PCHFIHDH_04253	CDS	2043	nadE_2	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
PCHFIHDH_04254	CDS	150				hypothetical protein
PCHFIHDH_04255	CDS	870	cobB_3	2.3.1.286	COG0846	NAD-dependent protein deacetylase
PCHFIHDH_04256	CDS	1260		1.14.15.14	COG2124	Methyl-branched lipid omega-hydroxylase
PCHFIHDH_04257	CDS	639				hypothetical protein
PCHFIHDH_04258	CDS	1071	kefC_1			Glutathione-regulated potassium-efflux system protein KefC
PCHFIHDH_04259	CDS	3306	rep	3.6.4.12		ATP-dependent DNA helicase Rep
PCHFIHDH_04260	CDS	963				hypothetical protein
PCHFIHDH_04261	CDS	2586	aes_3	3.1.1.-		Acetyl esterase
PCHFIHDH_04262	CDS	771				hypothetical protein
PCHFIHDH_04263	CDS	1101				hypothetical protein
PCHFIHDH_04264	CDS	702				hypothetical protein
PCHFIHDH_04265	CDS	753		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
PCHFIHDH_04266	CDS	1113				hypothetical protein
PCHFIHDH_04267	CDS	600				hypothetical protein
PCHFIHDH_04268	CDS	1242				hypothetical protein
PCHFIHDH_04269	CDS	891	ephA_4	3.3.2.10		Epoxide hydrolase A
PCHFIHDH_04270	CDS	705	adh_2	1.1.1.1	COG1063	Alcohol dehydrogenase
PCHFIHDH_04271	CDS	3318				hypothetical protein
PCHFIHDH_04272	CDS	1674				hypothetical protein
PCHFIHDH_04273	CDS	1848		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
PCHFIHDH_04274	CDS	1575				hypothetical protein
PCHFIHDH_04275	CDS	1197	nylB	3.5.1.46		6-aminohexanoate-dimer hydrolase
PCHFIHDH_04276	CDS	876				hypothetical protein
PCHFIHDH_04277	CDS	2340				hypothetical protein
PCHFIHDH_04278	CDS	849				hypothetical protein
PCHFIHDH_04279	CDS	606	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
PCHFIHDH_04280	CDS	1092	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
PCHFIHDH_04281	CDS	1962	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
PCHFIHDH_04282	CDS	1200				putative MFS-type transporter
PCHFIHDH_04283	CDS	1563	plcA_3	3.1.4.3	COG3511	Phospholipase C 1
PCHFIHDH_04284	CDS	1554	plcC	3.1.4.3	COG3511	Phospholipase C 3
PCHFIHDH_04285	CDS	279				hypothetical protein
PCHFIHDH_04286	CDS	297	esxP_1			ESAT-6-like protein EsxP
PCHFIHDH_04287	CDS	1017				hypothetical protein
PCHFIHDH_04288	CDS	1380				hypothetical protein
PCHFIHDH_04289	CDS	1119				hypothetical protein
PCHFIHDH_04290	CDS	846				hypothetical protein
PCHFIHDH_04291	CDS	297				hypothetical protein
PCHFIHDH_04292	CDS	324				hypothetical protein
PCHFIHDH_04293	CDS	192				hypothetical protein
PCHFIHDH_04294	CDS	585				hypothetical protein
PCHFIHDH_04295	CDS	825	echA8_4	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
PCHFIHDH_04296	CDS	1245	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
PCHFIHDH_04297	CDS	2190				putative PPE family protein PPE40
PCHFIHDH_04298	CDS	942				hypothetical protein
PCHFIHDH_04299	CDS	228				hypothetical protein
PCHFIHDH_04300	CDS	621				hypothetical protein
PCHFIHDH_04301	CDS	450	panD_3	4.1.1.11	COG0853	Aspartate 1-decarboxylase
PCHFIHDH_04302	CDS	828		3.2.1.17		Putative peptidoglycan hydrolase
PCHFIHDH_04303	CDS	819				hypothetical protein
PCHFIHDH_04304	CDS	528				putative protein
PCHFIHDH_04305	CDS	972				Zinc-type alcohol dehydrogenase-like protein
PCHFIHDH_04306	CDS	324				hypothetical protein
PCHFIHDH_04307	CDS	585				hypothetical protein
PCHFIHDH_04308	CDS	120				hypothetical protein
PCHFIHDH_04309	CDS	3030		3.6.3.-	COG1132	Multidrug efflux ATP-binding/permease protein
PCHFIHDH_04310	CDS	1893				hypothetical protein
PCHFIHDH_04311	CDS	366				hypothetical protein
PCHFIHDH_04312	CDS	1254				hypothetical protein
PCHFIHDH_04313	CDS	1086				hypothetical protein
PCHFIHDH_04314	CDS	1098				PPE family immunomodulator PPE68
PCHFIHDH_04315	CDS	264				hypothetical protein
PCHFIHDH_04316	CDS	4335	pks1_4			Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks1
PCHFIHDH_04317	CDS	474				hypothetical protein
PCHFIHDH_04318	CDS	990				hypothetical protein
PCHFIHDH_04319	CDS	2487				hypothetical protein
PCHFIHDH_04320	CDS	1095			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
PCHFIHDH_04321	CDS	249	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
PCHFIHDH_04322	CDS	1248	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
PCHFIHDH_04323	CDS	552				putative protein
PCHFIHDH_04324	CDS	1047	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
PCHFIHDH_04325	CDS	240	gltB_1	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
PCHFIHDH_04326	CDS	1911	gltB_2	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
PCHFIHDH_04327	CDS	1467	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
PCHFIHDH_04328	CDS	852	fgd_7	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
PCHFIHDH_04329	CDS	222				hypothetical protein
PCHFIHDH_04330	CDS	150				hypothetical protein
PCHFIHDH_04331	CDS	219				hypothetical protein
PCHFIHDH_04332	CDS	291	esxE			ESAT-6-like protein EsxE
PCHFIHDH_04333	CDS	312	esxF			ESAT-6-like protein EsxF
PCHFIHDH_04334	CDS	489	lppJ_2			Putative lipoprotein LppJ
PCHFIHDH_04335	CDS	1956				hypothetical protein
PCHFIHDH_04336	CDS	1419	tgs4_2	2.3.1.20		putative diacyglycerol O-acyltransferase Tgs4
PCHFIHDH_04337	CDS	732		2.3.1.20		Putative diacyglycerol O-acyltransferase
PCHFIHDH_04338	CDS	765		2.3.1.20		Putative diacyglycerol O-acyltransferase
PCHFIHDH_04339	CDS	849	ephD_5	1.-.-.-	COG1028	putative oxidoreductase EphD
PCHFIHDH_04340	CDS	657	degU		COG2197	Transcriptional regulatory protein DegU
PCHFIHDH_04341	CDS	1143				hypothetical protein
PCHFIHDH_04342	CDS	1326	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
PCHFIHDH_04343	CDS	495	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
PCHFIHDH_04344	CDS	228				hypothetical protein
PCHFIHDH_04345	CDS	465				hypothetical protein
PCHFIHDH_04346	CDS	651				hypothetical protein
PCHFIHDH_04347	CDS	1215	dap_3	3.4.11.19		D-aminopeptidase
PCHFIHDH_04348	CDS	1149	mmgC_7	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PCHFIHDH_04349	CDS	1188	acdA_6	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PCHFIHDH_04350	CDS	381				hypothetical protein
PCHFIHDH_04351	CDS	1137			COG0327	GTP cyclohydrolase 1 type 2 
PCHFIHDH_04352	CDS	738			COG1579	putative protein
PCHFIHDH_04353	CDS	1173			COG0328	Bifunctional protein
PCHFIHDH_04354	CDS	246				hypothetical protein
PCHFIHDH_04355	CDS	927	linB	3.8.1.5		Haloalkane dehalogenase
PCHFIHDH_04356	CDS	360				hypothetical protein
PCHFIHDH_04357	CDS	408				hypothetical protein
PCHFIHDH_04358	CDS	2670	adhE		COG1012	Aldehyde-alcohol dehydrogenase
PCHFIHDH_04359	CDS	1977			COG3336	putative protein
PCHFIHDH_04360	CDS	219				hypothetical protein
PCHFIHDH_04361	CDS	2274	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
PCHFIHDH_04362	CDS	933	eccA1		COG0464	ESX-1 secretion system protein EccA1
PCHFIHDH_04363	CDS	1065	eccB1_1	3.6.-.-		ESX-1 secretion system ATPase EccB1
PCHFIHDH_04364	CDS	327	eccB1_2	3.6.-.-		ESX-1 secretion system ATPase EccB1
PCHFIHDH_04365	CDS	234				hypothetical protein
PCHFIHDH_04366	CDS	1521	eccCa1		COG1674	ESX-1 secretion system protein EccCa1
PCHFIHDH_04367	CDS	324				hypothetical protein
PCHFIHDH_04368	CDS	873	dhmA2_2	3.8.1.5		Haloalkane dehalogenase 2
PCHFIHDH_04369	CDS	795	dhmA_3	3.8.1.5		Haloalkane dehalogenase
PCHFIHDH_04370	CDS	1680				putative protein
PCHFIHDH_04371	CDS	723	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
PCHFIHDH_04372	CDS	876				hypothetical protein
PCHFIHDH_04373	CDS	2175	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
PCHFIHDH_04374	CDS	654				hypothetical protein
PCHFIHDH_04375	CDS	1569	smvA_2			Methyl viologen resistance protein SmvA
PCHFIHDH_04376	CDS	963	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PCHFIHDH_04377	CDS	1371				hypothetical protein
PCHFIHDH_04378	CDS	318	mhuD	1.14.99.57	COG2329	Heme oxygenase (mycobilin-producing)
PCHFIHDH_04379	CDS	837				hypothetical protein
PCHFIHDH_04380	CDS	1842	iniA		COG0699	Isoniazid-induced protein IniA
PCHFIHDH_04381	CDS	1482	iniC		COG0699	Isoniazid-induced protein IniC
PCHFIHDH_04382	CDS	1800				putative PPE family protein PPE40
PCHFIHDH_04383	CDS	1149	fadA_5	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadA
PCHFIHDH_04384	CDS	804	caiD_3	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
PCHFIHDH_04385	CDS	1482	ifcA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
PCHFIHDH_04386	CDS	501				hypothetical protein
PCHFIHDH_04387	CDS	669				putative protein
PCHFIHDH_04388	CDS	951				hypothetical protein
PCHFIHDH_04389	CDS	1257			COG2814	Chloramphenicol efflux pump
PCHFIHDH_04390	CDS	291	ricR		COG1937	Copper-sensing transcriptional repressor RicR
PCHFIHDH_04391	CDS	1695	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
PCHFIHDH_04392	CDS	375				hypothetical protein
PCHFIHDH_04393	CDS	1182	oxyE_3	1.14.13.232		6-methylpretetramide 4-monooxygenase
PCHFIHDH_04394	CDS	999		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
PCHFIHDH_04395	CDS	246				hypothetical protein
PCHFIHDH_04396	CDS	1314	pimC	2.4.1.-		GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase
PCHFIHDH_04397	CDS	324				hypothetical protein
PCHFIHDH_04398	CDS	243				hypothetical protein
PCHFIHDH_04399	CDS	1446				hypothetical protein
PCHFIHDH_04400	CDS	1200				hypothetical protein
PCHFIHDH_04401	CDS	783	sufC		COG0396	Vegetative protein 296
PCHFIHDH_04402	CDS	123				hypothetical protein
PCHFIHDH_04403	CDS	1815	ppsB_2	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsB
PCHFIHDH_04404	CDS	156				hypothetical protein
PCHFIHDH_04405	CDS	165				hypothetical protein
PCHFIHDH_04406	CDS	351				hypothetical protein
PCHFIHDH_04407	CDS	210				hypothetical protein
PCHFIHDH_04408	CDS	390				hypothetical protein
PCHFIHDH_04409	CDS	600			COG1309	putative HTH-type transcriptional regulator
PCHFIHDH_04410	CDS	333				hypothetical protein
PCHFIHDH_04411	CDS	3228			COG2771	Putative HTH-type transcriptional regulator
PCHFIHDH_04412	CDS	432	arsC_2	1.20.4.1		Glutaredoxin arsenate reductase
PCHFIHDH_04413	CDS	1095	acr3		COG0798	Arsenical-resistance protein Acr3
PCHFIHDH_04414	CDS	360				hypothetical protein
PCHFIHDH_04415	CDS	471	cadI		COG0346	Cadmium-induced protein CadI
PCHFIHDH_04416	CDS	360				hypothetical protein
PCHFIHDH_04417	CDS	291				hypothetical protein
PCHFIHDH_04418	CDS	948		1.11.1.-	COG0753	Catalase-related peroxidase
PCHFIHDH_04419	CDS	378			COG2149	putative protein
PCHFIHDH_04420	CDS	336				hypothetical protein
PCHFIHDH_04421	CDS	735				hypothetical protein
PCHFIHDH_04422	CDS	711	dhlB	3.8.1.2		(S)-2-haloacid dehalogenase
PCHFIHDH_04423	CDS	471				hypothetical protein
PCHFIHDH_04424	CDS	1008				hypothetical protein
PCHFIHDH_04425	CDS	1137				hypothetical protein
PCHFIHDH_04426	CDS	1059	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
PCHFIHDH_04427	CDS	1281	ask	2.7.2.4	COG0527	Aspartokinase
PCHFIHDH_04428	CDS	633				hypothetical protein
PCHFIHDH_04429	CDS	954				hypothetical protein
PCHFIHDH_04430	CDS	1506	pnbA_2	3.1.1.-	COG2272	Para-nitrobenzyl esterase
PCHFIHDH_04431	CDS	681				hypothetical protein
PCHFIHDH_04432	CDS	441	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
PCHFIHDH_04433	CDS	375	trxC_3		COG0526	Putative thioredoxin 2
PCHFIHDH_04434	CDS	303				hypothetical protein
PCHFIHDH_04435	CDS	426				hypothetical protein
PCHFIHDH_04436	CDS	363				hypothetical protein
PCHFIHDH_04437	CDS	390				hypothetical protein
PCHFIHDH_04438	CDS	606				hypothetical protein
PCHFIHDH_04439	CDS	657			COG0586	putative membrane protein
PCHFIHDH_04440	CDS	1638		6.2.1.42		3-oxocholest-4-en-26-oate--CoA ligase
PCHFIHDH_04441	CDS	621		2.7.1.-	COG3896	Putative O-phosphotransferase
PCHFIHDH_04442	CDS	111				hypothetical protein
PCHFIHDH_04443	CDS	867	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
PCHFIHDH_04444	CDS	435				hypothetical protein
PCHFIHDH_04445	CDS	756				hypothetical protein
PCHFIHDH_04446	CDS	1335	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
PCHFIHDH_04447	CDS	1506	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
PCHFIHDH_04448	CDS	918	mmgF	4.1.3.-	COG2513	2-methylisocitrate lyase
PCHFIHDH_04449	CDS	699				hypothetical protein
PCHFIHDH_04450	CDS	1377				hypothetical protein
PCHFIHDH_04451	CDS	1017	espE_1			ESX-1 secretion-associated protein EspE
PCHFIHDH_04452	CDS	339	espL_2			ESX-1 secretion-associated protein EspL
PCHFIHDH_04453	CDS	225			COG2114	putative protein
PCHFIHDH_04454	CDS	591				hypothetical protein
PCHFIHDH_04455	CDS	1329				hypothetical protein
PCHFIHDH_04456	CDS	906	gltC_3			HTH-type transcriptional regulator GltC
PCHFIHDH_04457	CDS	147				hypothetical protein
PCHFIHDH_04458	CDS	1200				putative PPE family protein PPE29
PCHFIHDH_04459	CDS	1194				putative PPE family protein PPE32
PCHFIHDH_04460	CDS	3321	car_2	1.2.1.-	COG1022	Carboxylic acid reductase
PCHFIHDH_04461	CDS	459			COG2764	putative protein
PCHFIHDH_04462	CDS	1686	fprB	1.18.1.2	COG0493	putative ferredoxin/ferredoxin--NADP reductase
PCHFIHDH_04463	CDS	1026				putative protein
PCHFIHDH_04464	CDS	1641	rebH	1.14.19.9		Flavin-dependent tryptophan halogenase RebH
PCHFIHDH_04465	CDS	1944				hypothetical protein
PCHFIHDH_04466	CDS	417			COG2114	putative protein
PCHFIHDH_04467	CDS	342				hypothetical protein
PCHFIHDH_04468	CDS	1494			COG4325	putative protein
PCHFIHDH_04469	CDS	627				putative protein
PCHFIHDH_04470	CDS	420				hypothetical protein
PCHFIHDH_04471	CDS	306				hypothetical protein
PCHFIHDH_04472	CDS	1224	pigA	1.3.8.14		L-prolyl-[peptidyl-carrier protein] dehydrogenase
PCHFIHDH_04473	CDS	231	mbtH_3		COG3251	Protein MbtH
PCHFIHDH_04474	CDS	234				hypothetical protein
PCHFIHDH_04475	CDS	672				hypothetical protein
PCHFIHDH_04476	CDS	240				hypothetical protein
PCHFIHDH_04477	CDS	501				hypothetical protein
PCHFIHDH_04478	CDS	1524		1.2.1.3	COG1012	putative aldehyde dehydrogenase
PCHFIHDH_04479	CDS	987				hypothetical protein
PCHFIHDH_04480	CDS	852	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
PCHFIHDH_04481	CDS	591	bfrB	1.16.3.1	COG1528	Ferritin BfrB
PCHFIHDH_04482	CDS	921	lcpB		COG1316	putative cell wall biosynthesis protein LcpB
PCHFIHDH_04483	CDS	798	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
PCHFIHDH_04484	CDS	813				hypothetical protein
PCHFIHDH_04485	CDS	702				hypothetical protein
PCHFIHDH_04486	CDS	693				hypothetical protein
PCHFIHDH_04487	CDS	369				hypothetical protein
PCHFIHDH_04488	CDS	1200				hypothetical protein
PCHFIHDH_04489	CDS	597	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
PCHFIHDH_04490	CDS	1017	selD	2.7.9.3	COG0709	Selenide, water dikinase
PCHFIHDH_04491	tRNA	95				tRNA-SeC(tca)
PCHFIHDH_04492	CDS	2466	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
PCHFIHDH_04493	CDS	411				hypothetical protein
PCHFIHDH_04494	CDS	645				hypothetical protein
PCHFIHDH_04495	CDS	753				hypothetical protein
PCHFIHDH_04496	CDS	309				hypothetical protein
PCHFIHDH_04497	CDS	1197				putative PPE family protein PPE47/PPE48
PCHFIHDH_04498	CDS	306	PE5_3			PE family immunomodulator PE5
PCHFIHDH_04499	CDS	516		2.3.1.-	COG3424	Alpha-pyrone synthesis polyketide synthase-like Pks11
PCHFIHDH_04500	CDS	1302		1.14.-.-	COG2124	Putative cytochrome P450 139
PCHFIHDH_04501	CDS	1770	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
